CodInst,Data,NomeInstituicao,DataInicioAtividade,Tcb,Td,Tc,SegmentoTb,Atividade,Uf,Municipio,Sr,CodConglomeradoFinanceiro,CodConglomeradoPrudencial,CnpjInstituicaoLider,Situacao
07507647,202506,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO ALTO VALE - CRESOL ALTO VALE,200508,B3S,I,2,Cooperativa de Crédito,,SC,Ituporanga,,,,,I
09280638,202506,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO ALTO VALE - CRESOL ALTO VALE,200802,B3S,I,2,Cooperativa de Crédito,,SC,Agrolândia,,,,,I
07475376,202506,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO ESPÍRITO SANTO - CRESOL ESPÍRITO SANTO,200509,B3S,I,2,Cooperativa de Crédito,,ES,Colatina,S5,,,,I
07642803,202506,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO EXTREMO NORTE DO ESPÍRITO SANTO   CRESOL EXTREMO NORTE ES,200603,B3S,I,2,Cooperativa de Crédito,,ES,Nova Venécia,,,,,I
23256599,202506,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO MATO GROSSO DO SUL - CRESOL MS,201510,B3S,I,2,Cooperativa de Crédito,,MS,Glória de Dourados,S5,,,,I
07522059,202506,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO MÉDIO VALE - CRESOL MÉDIO VALE,200508,B3S,I,2,Cooperativa de Crédito,,SC,Blumenau,,,,,I
05094985,202506,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO PAJEÚ - CRESOL PAJEÚ,200209,B3S,I,2,Cooperativa de Crédito,,PE,Tabira,,,,,I
08197413,202506,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO SERTÃO CENTRAL DO CEARÁ - CRESOL SERTÃO CENTRAL,200610,B3S,I,2,Cooperativa de Crédito,,CE,Quixadá,,,,,I
02483330,202506,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇAO SOLIDÁRIA DO VALE DAS ARAUCÁRIAS - CRESOL VALE DAS ARAUCÁRIAS,199801,B3S,I,2,Cooperativa de Crédito,,PR,Turvo,,,,,I
04232022,202506,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE DO PIQUIRI - CRESOL VALE DO PIQUIRI,200102,B3S,I,2,Cooperativa de Crédito,,PR,Guaraniaçu,S5,,,,I
08297831,202506,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU,200611,B3S,I,2,Cooperativa de Crédito,,SC,Botuverá,,,,,I
05326643,202506,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LESTE PARANAENSE - CRESOL LESTE PARANAENSE,200210,B3S,I,2,Cooperativa de Crédito,,PR,Cerro Azul,S5,,,,I
11453724,202506,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA NOROESTE - CRESOL NOROESTE,201003,B3S,I,2,Cooperativa de Crédito,,PR,Alto Paraná,,,,,I
10453077,202506,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA REALIZA - CRESOL REALIZA,200812,B3S,I,2,Cooperativa de Crédito,,SC,Pouso Redondo,S5,,,,I
09476168,202506,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA SERRANA - CRESOL SERRANA,200805,B3S,I,2,Cooperativa de Crédito,,SP,Capão Bonito,S5,,,,I
07707311,202506,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA SUL CAPIXABA - CRESOL SUL CAPIXABA,200604,B3S,I,2,Cooperativa de Crédito,,ES,Muqui,,,,,I
06036510,202506,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRIUNFO/FLORES - CRESOL TRIUNFO/FLORES,200402,B3S,I,2,Cooperativa de Crédito,,PE,Flores,,,,,I
09433005,202506,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA VALE DO CONTESTADO - CRESOL VALE DO CONTESTADO,200804,B3S,I,2,Cooperativa de Crédito,,SC,Irineópolis,S5,,,,I
05135542,202506,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA VALE DO COTEGIPE - CRESOL VALE DO COTEGIPE,200207,B3S,I,2,Cooperativa de Crédito,,PR,Salto do Lontra,S5,,,,I
00852242,202506,COOPERATIVA DE CREDITO RURAL CONQUISTA DE FRIBURGO LTDA.,199605,B3S,I,2,Cooperativa de Crédito,,RJ,Nova Friburgo,,,,,I
32655946,202506,COOPERATIVA DE CRÉDITO RURAL CONQUISTA LIMITADA - CREDIC,198906,B3S,I,2,Cooperativa de Crédito,,BA,Vitória da Conquista,,,,,I
76461557,202506,COOPERATIVA DE CRÉDITO RURAL COOPAVEL,198209,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,PR,Cascavel,S5,,,,A
10868136,202506,COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA       FAMILIAR E ECONOMIA SOLIDÁRIA DE BREJO DA MADRE DE DEUS E JATAÚBA/PERNAMBUCO.,200905,B3S,I,2,Cooperativa de Crédito,,PE,Brejo da Madre de Deus,,,,,I
05282417,202506,COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR COM INTERACAO SOLIDARIA DE DOVERLÂNDIA - GOIÁS,200301,B3S,I,2,Cooperativa de Crédito,,GO,Doverlândia,,,,,I
09674889,202506,COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR DOS TRABALHADORES E TRABALHADORAS RURAIS DA REGIÃO DE JOÃO PINHEIRO,200807,B3S,I,2,Cooperativa de Crédito,,MG,João Pinheiro,,,,,I
10391291,202506,COOPERATIVA DE CREDITO RURAL DA AGRICULTURA FAMILIAR DOS TRABALHADORES E TRABALHADORAS RURAIS DA REGIÃO DE SABINOPOLIS/MG,200810,B3S,I,2,Cooperativa de Crédito,,MG,Sabinópolis,,,,,I
08609123,202506,COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR DOS TRABALHADORES E TRABALHADORAS RURAIS DE PONTES E LACERDA,200706,B3S,I,2,Cooperativa de Crédito,,MT,Pontes e Lacerda,,,,,I
08520148,202506,COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR DOS TRABALHADORES E TRABALHADORAS RURAIS DE PORTO ESPERIDIÃO,200708,B3S,I,2,Cooperativa de Crédito,,MT,Porto Esperidião,,,,,I
08529775,202506,COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR DOS TRABALHADORES E TRABALHADORAS RURAIS DE SÃO JOSÉ DOS QUATRO MARCOS,200706,B3S,I,2,Cooperativa de Crédito,,MT,São José dos Quatro Marcos,,,,,I
09274146,202506,COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR DOS TRABALHADORES E TRABALHADORAS RURAIS DO MUNICÍPIO DE IBIÚNA E REGIÃO/SÃO PAULO,200802,B3S,I,2,Cooperativa de Crédito,,SP,Ibiúna,,,,,I
09568299,202506,COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE BELO JARDIM/PERNAMBUCO,200805,B3S,I,2,Cooperativa de Crédito,,PE,Belo Jardim,,,,,I
09524431,202506,COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE CARUARU E RIACHO DAS ALMAS/PERNAMBUCO,200804,B3S,I,2,Cooperativa de Crédito,,PE,Caruaru,,,,,I
08363543,202506,COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE CLÁUDIO,200701,B3S,I,2,Cooperativa de Crédito,,MG,Cláudio,,,,,I
05201878,202506,COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE JATAÍ,200210,B3S,I,2,Cooperativa de Crédito,,GO,Jataí,,,,,I
09467338,202506,COOPERATIVA DE CREDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDARIA DE MORRO DO CHAPEU -ECOSOL MORRO DO CHAPEU,200804,B3S,I,2,Cooperativa de Crédito,,BA,Morro do Chapéu,,,,,I
05370947,202506,COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE RIO VERDE,200307,B3S,I,2,Cooperativa de Crédito,,GO,Rio Verde,,,,,I
08178439,202506,COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE SILVÂNIA-GO,200611,B3S,I,2,Cooperativa de Crédito,,GO,Silvânia,,,,,I
08839952,202506,COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DO VALE DO IPANEMA - CREDITAG ÁGUAS BELAS,200707,B3S,I,2,Cooperativa de Crédito,,PE,Águas Belas,,,,,I
09347187,202506,"COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR, DOS TRABALHADORES E TRABALHADORAS RURAIS DO MUNICÍPIO DE APIAÍ E REGIÃO/SÃO PAULO",200802,B3S,I,2,Cooperativa de Crédito,,SP,Apiaí,,,,,I
03736906,202506,COOPERATIVA DE CREDITO RURAL DA BAIXADA CUIABANA,200006,B3S,I,2,Cooperativa de Crédito,,MT,Cuiabá,,,,,I
37446614,202506,COOPERATIVA DE CREDITO RURAL DA CAPITAL MATOGROSSENSE LTDA,199210,B3S,I,2,Cooperativa de Crédito,,MT,Cuiabá,,,,,I
13774609,202506,COOPERATIVA DE CRÉDITO RURAL DA CHAPADA DIAMANTINA RESPONSABILIDADE LTDA,198509,B3S,I,2,Cooperativa de Crédito,,BA,Itaberaba,,,,,I
54288816,202506,COOPERATIVA DE CRÉDITO RURAL DA COLÔNIA RIOGRANDENSE LTDA,198412,B3S,I,2,Cooperativa de Crédito,,SP,Maracaí,,,,,I
03500740,202506,COOPERATIVA DE CREDITO RURAL DA GRANDE CACERES,199912,B3S,I,2,Cooperativa de Crédito,,MT,Cáceres,,,,,I
22724694,202506,COOPERATIVA DE CRÉDITO RURAL DA MANTIQUEIRA LTDA,198706,B3S,I,2,Cooperativa de Crédito,,MG,Ibertioga,,,,,I
02146953,202506,COOPERATIVA DE CRÉDITO RURAL DA PONTA DO ABUNÃ,199710,B3S,I,2,Cooperativa de Crédito,,RO,Porto Velho,,,,,I
02283302,202506,COOPERATIVA DE CRÉDITO RURAL DA REGIÃO CENTRO DO ESTADO DE SÃO PAULO,199803,B3S,I,2,Cooperativa de Crédito,,SP,Dourado,,,,,I
59869792,202506,COOPERATIVA DE CRÉDITO RURAL DA REGIÃO DE CASA BRANCA,198901,B3S,I,2,Cooperativa de Crédito,,SP,Casa Branca,,,,,I
59710160,202506,COOPERATIVA DE CRÉDITO RURAL DA REGIÃO DE LARANJAL PAULISTA LTDA,198902,B3S,I,2,Cooperativa de Crédito,,SP,Laranjal Paulista,,,,,I
54300686,202506,COOPERATIVA DE CRÉDITO RURAL DA REGIÃO DE PIRACICABA LTDA,180001,B3S,I,2,Cooperativa de Crédito,,SP,Piracicaba,,,,,I
86589645,202506,COOPERATIVA DE CRÉDITO RURAL DA REGIÃO DE POÇOS DE CALDAS LTDA - CAFECREDI,199409,B3S,I,2,Cooperativa de Crédito,,MG,Poços de Caldas,,,,,I
04326853,202506,COOPERATIVA DE CRÉDITO RURAL DA REGIÃO DO BOLSÃO - SICREDI BOLSÃO MS,200104,B3S,I,2,Cooperativa de Crédito,,MS,Paranaíba,,,,,I
53002010,202506,COOPERATIVA DE CRÉDITO RURAL DA REGIÃO LESTE PAULISTA E SUL DE MINAS,198308,B3S,I,2,Cooperativa de Crédito,,SP,Mococa,,,,,I
04564553,202506,COOPERATIVA DE CRÉDITO RURAL DA REGIÃO NOROESTE DO  ESTADO DE SÃO PAULO E MATO GROSSO DO SUL,200108,B3S,I,2,Cooperativa de Crédito,,SP,Araçatuba,,,,,I
81673154,202506,COOPERATIVA DE CREDITO RURAL DA REGIAO NORTE DO PARANA,199001,B3S,I,2,Cooperativa de Crédito,,PR,Cornélio Procópio,,,,,I
03803404,202506,COOPERATIVA DE CRÉDITO RURAL DA REGIÃO SUDESTE DO ESTADO DE TOCANTINS,180001,B3S,I,2,Cooperativa de Crédito,,TO,Paranã,,,,,I
00627008,202506,COOPERATIVA DE CREDITO RURAL DA SERRA DE PETROPOLIS LTDA,199506,B3S,I,2,Cooperativa de Crédito,,RJ,Petrópolis,,,,,I
11859428,202506,COOPERATIVA DE CRÉDITO RURAL DA VITÓRIA DE SANTO ANTÃO LTDA,196711,B3S,I,2,Cooperativa de Crédito,,PE,Vitória de Santo Antão,,,,,I
62612643,202506,COOPERATIVA DE CRÉDITO RURAL DAS REGIÕES NORDESTE PAULISTA E SUL MINEIRA,199003,B3S,I,2,Cooperativa de Crédito,,SP,Bragança Paulista,,,,,I
01073966,202506,COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ,199603,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,SC,Abelardo Luz,S5,,,,A
01715638,202506,COOPERATIVA DE CREDITO RURAL DE AFONSO CLAUDIO LTDA,199704,B3S,I,2,Cooperativa de Crédito,,ES,Afonso Cláudio,,,,,I
26339895,202506,COOPERATIVA DE CRÉDITO RURAL DE AGROPECUARISTA DE ITURAMA LTDA,199004,B3S,I,2,Cooperativa de Crédito,,MG,Iturama,,,,,I
26254359,202506,COOPERATIVA DE CREDITO RURAL DE ALEM PARAIBA LTDA - SICOOB CREDIALEM,199005,B3S,I,2,Cooperativa de Crédito,,MG,Além Paraíba,,,,,I
04979202,202506,COOPERATIVA DE CRÉDITO RURAL DE ALTA FLORESTA D'OESTE LTDA,200206,B3S,I,2,Cooperativa de Crédito,,RO,Alta Floresta D'Oeste,,,,,I
36904191,202506,COOPERATIVA DE CREDITO RURAL DE ALTA FLORESTA LTDA.,199202,B3S,I,2,Cooperativa de Crédito,,MT,Alta Floresta,,,,,I
71437123,202506,COOPERATIVA DE CRÉDITO RURAL DE ALTEROSA LTDA - SICOOB COOPEROSA,199403,B3S,I,2,Cooperativa de Crédito,,MG,Alterosa,S5,,,,I
02194468,202506,COOPERATIVA DE CRÉDITO RURAL DE ALTO ALEGRE DOS PARECIS,199711,B3S,I,2,Cooperativa de Crédito,,RO,Alto Alegre dos Parecis,,,,,I
00142092,202506,COOPERATIVA DE CREDITO RURAL DE ALTO ARAGUAIA LTDA,199410,B3S,I,2,Cooperativa de Crédito,,MT,Alto Araguaia,,,,,I
89940811,202506,COOPERATIVA DE CREDITO RURAL DE ALTO FELIZ LTDA,197008,B3S,I,2,Cooperativa de Crédito,,RS,Feliz,,,,,I
36932416,202506,COOPERATIVA DE CREDITO RURAL DE ALTO TAQUARI LTDA,199112,B3S,I,2,Cooperativa de Crédito,,MT,Alto Taquari,,,,,I
00171007,202506,COOPERATIVA DE CREDITO RURAL DE ANGRA DOS REIS LTDA.,199402,B3S,I,2,Cooperativa de Crédito,,RJ,Angra dos Reis,,,,,I
00377854,202506,COOPERATIVA DE CRÉDITO RURAL DE ARACAJU LTDA - ARACREDI,199502,B3S,I,2,Cooperativa de Crédito,,SE,Aracaju,,,,,I
26533836,202506,COOPERATIVA DE CRÉDITO RURAL DE BARRA DO GARCAS LTDA,199007,B3S,I,2,Cooperativa de Crédito,,MT,Barra do Garças,,,,,I
00586088,202506,COOPERATIVA DE CREDITO RURAL DE BARRA DO PIRAI LTDA. - CREDI-SUL,199501,B3S,I,2,Cooperativa de Crédito,,RJ,Barra do Piraí,,,,,I
09778804,202506,COOPERATIVA DE CRÉDITO RURAL DE BARREIROS LTDA .- CREDIBARREIROS,197012,B3S,I,2,Cooperativa de Crédito,,PE,Barreiros,,,,,I
33286576,202506,COOPERATIVA DE CRÉDITO RURAL DE BELA VISTA DE GOIÁS LTDA,198910,B3S,I,2,Cooperativa de Crédito,,GO,Bela Vista de Goiás,,,,,I
71250021,202506,COOPERATIVA DE CRÉDITO RURAL DE BELO HORIZONTE LTDA. - CREDIBEL,199310,B3S,I,2,Cooperativa de Crédito,,MG,Belo Horizonte,,,,,I
09978316,202506,COOPERATIVA DE CRÉDITO RURAL DE BENTO GONCALVES LTDA,180001,B3S,I,2,Cooperativa de Crédito,,RS,Bento Gonçalves,,,,,I
09834227,202506,COOPERATIVA DE CRÉDITO RURAL DE BEZERROS LTDA.-CREDIBEZERROS,196906,B3S,I,2,Cooperativa de Crédito,,PE,Bezerros,,,,,I
26239483,202506,COOPERATIVA DE CRÉDITO RURAL DE BOA ESPERANÇA LTDA - BELCREDI,180001,B3S,I,2,Cooperativa de Crédito,,MG,Boa Esperança,,,,,I
